track_id,track_duration,track_genre_top,set_split,listens
141293,226,Instrumental,training,high
141295,195,Instrumental,training,high
141296,302,Instrumental,training,high
141297,110,Instrumental,training,high
141299,116,Instrumental,training,high
141300,63,Instrumental,training,high
141303,251,Instrumental,training,high
141304,115,Hip-Hop,training,high
141310,211,Electronic,training,high
141375,131,Hip-Hop,training,medium
141561,181,Hip-Hop,training,medium
141562,202,Hip-Hop,training,medium
141564,195,Hip-Hop,training,medium
141566,172,Hip-Hop,training,medium
141567,211,Hip-Hop,training,medium
141568,273,Hip-Hop,training,medium
141569,195,Hip-Hop,training,high
141590,241,International,training,low
141591,228,International,training,low
141592,183,International,training,low
141593,217,International,training,medium
141594,295,International,training,medium
141735,276,Hip-Hop,validation,high
141873,149,Electronic,training,high
141874,194,Electronic,training,high
141875,216,Electronic,training,high
141876,134,Instrumental,training,high
141894,220,Rock,training,high
141901,296,Pop,training,medium
141902,283,Pop,training,low
141903,84,Pop,training,medium
141972,404,Experimental,training,low
142078,161,Electronic,training,high
142079,144,Electronic,training,high
142080,193,Electronic,training,high
142081,195,Electronic,training,high
142082,129,Hip-Hop,training,medium
142083,218,Hip-Hop,training,medium
142084,173,Hip-Hop,training,medium
142085,238,Hip-Hop,training,medium
142086,169,Hip-Hop,training,medium
142087,146,Hip-Hop,training,high
142088,206,Hip-Hop,training,high
142089,97,Hip-Hop,training,high
142091,253,Hip-Hop,training,high
142092,153,Hip-Hop,training,high
142093,264,Hip-Hop,training,high
142094,191,Instrumental,validation,high
142096,175,Instrumental,validation,high
142097,206,Instrumental,validation,high
142098,182,Instrumental,validation,high
142128,171,Rock,training,high
142129,444,Folk,training,low
142132,303,Folk,training,low
142133,271,Folk,training,medium
142381,195,Instrumental,training,medium
142402,233,Rock,training,high
142418,366,Rock,training,high
142433,301,Instrumental,validation,high
142511,84,Rock,training,high
142516,201,Folk,training,low
142517,196,Folk,training,medium
142519,143,Folk,training,medium
142528,160,Folk,training,low
142529,259,Folk,training,low
142530,168,Folk,training,medium
142531,64,Folk,training,medium
142532,195,Folk,training,medium
142549,232,Pop,training,high
142550,181,Pop,training,medium
142551,200,Pop,training,medium
142552,248,Pop,training,high
142553,185,Pop,training,high
142563,291,Rock,validation,high
142564,224,International,training,high
142565,293,International,training,low
142566,280,International,training,low
142567,285,International,training,low
142568,282,International,training,low
142569,224,International,training,low
142570,283,International,training,medium
142571,269,International,training,medium
142572,323,International,training,medium
142573,269,International,training,high
142574,221,International,training,high
142575,298,International,training,high
142576,261,International,training,high
142577,333,International,training,low
142579,262,International,training,low
142641,367,Instrumental,validation,high
142666,142,Hip-Hop,training,high
142668,113,Hip-Hop,training,high
142669,100,Hip-Hop,training,high
142670,131,Hip-Hop,training,high
142671,130,Hip-Hop,training,high
142672,84,Hip-Hop,training,high
142947,233,Rock,validation,high
142948,184,Rock,validation,high
142949,159,Rock,validation,high
142950,391,Rock,validation,high
143039,60,Experimental,training,low
143046,146,Electronic,training,high
143055,235,Electronic,training,high
143056,182,Electronic,training,high
143057,148,Electronic,training,high
143058,202,Electronic,training,high
143059,191,Electronic,training,high
143060,201,Electronic,training,high
143061,344,Electronic,training,high
143095,332,Rock,training,high
143097,314,Rock,training,high
143098,185,Rock,training,high
143099,426,Rock,training,high
143106,184,Rock,training,high
143186,304,Experimental,validation,medium
143214,207,Rock,training,high
143215,266,Rock,training,high
143216,386,Rock,training,high
143217,322,Rock,training,high
143218,123,Rock,training,high
143219,211,Rock,training,high
143220,248,Rock,training,high
143221,186,Rock,training,high
143237,135,Pop,training,high
143239,134,Instrumental,validation,high
143290,190,Hip-Hop,training,low
143295,122,Instrumental,validation,high
143296,178,Instrumental,validation,medium
143299,220,Instrumental,validation,medium
143300,92,Instrumental,validation,medium
143303,118,Instrumental,validation,medium
143304,201,Instrumental,validation,medium
143305,126,Instrumental,validation,high
143306,172,Instrumental,validation,high
143307,89,Instrumental,validation,high
143308,207,Instrumental,validation,high
143309,283,Instrumental,validation,high
143318,100,Rock,training,high
143319,69,Rock,training,high
143532,236,Electronic,training,high
143941,407,Instrumental,validation,high
143989,177,Rock,training,high
143995,179,Rock,training,high
144170,172,Hip-Hop,training,medium
144171,177,Hip-Hop,training,medium
144172,248,Hip-Hop,training,medium
144173,201,Hip-Hop,training,high
144179,143,Hip-Hop,training,medium
144180,86,Hip-Hop,training,medium
144181,153,Hip-Hop,training,medium
144182,142,Hip-Hop,training,high
144423,308,Electronic,training,high
144424,449,Electronic,training,high
144454,342,Instrumental,validation,high
144465,209,Folk,training,high
144466,168,Folk,training,medium
144467,189,Folk,training,medium
144468,204,Folk,training,medium
144469,156,Folk,training,medium
144470,156,Folk,training,medium
144471,134,Folk,training,medium
144472,103,Folk,training,medium
144473,150,Folk,training,medium
144474,132,Folk,training,medium
144475,130,Folk,training,high
144476,140,Folk,training,high
144477,84,Folk,training,high
144487,199,Experimental,training,medium
144492,209,Experimental,training,low
144542,255,Folk,training,high
144543,397,Folk,training,medium
144544,331,Folk,training,medium
144545,332,Folk,training,medium
144546,293,Folk,training,medium
144547,248,Folk,training,medium
144548,305,Folk,training,medium
144549,318,Folk,training,high
144550,308,Folk,training,high
144551,351,Folk,training,high
144552,342,Folk,training,high
144587,151,Pop,training,medium
144600,171,Instrumental,validation,high
144733,358,Electronic,training,high
144740,251,Hip-Hop,training,high
144741,241,Hip-Hop,training,high
144801,270,Instrumental,validation,high
144809,577,Experimental,training,low
144810,320,Experimental,training,medium
144933,255,Pop,training,high
144934,230,Pop,training,low
144935,223,Pop,training,low
144936,330,Pop,training,medium
144937,219,Pop,training,low
144938,324,Pop,training,medium
144939,251,Pop,training,medium
144940,259,Pop,training,low
144941,257,Pop,training,medium
144942,190,Pop,training,medium
144943,270,Pop,training,high
144944,351,Pop,training,high
144945,287,Pop,training,high
144946,298,Pop,training,high
145002,295,Folk,training,high
145003,340,Folk,training,medium
145004,247,Folk,training,medium
145005,224,Folk,training,high
145020,138,Rock,training,high
145027,280,Rock,training,high
145041,169,Electronic,training,high
145042,393,Electronic,training,high
145043,459,Experimental,training,medium
145058,371,Experimental,training,medium
145059,491,Experimental,training,medium
145074,302,Experimental,training,low
145183,594,Instrumental,training,medium
145189,595,Instrumental,training,high
145199,529,Rock,training,high
145241,248,Rock,training,high
145257,218,Rock,training,high
145258,217,Rock,training,high
145259,148,Rock,training,high
145260,224,Rock,training,high
145431,390,Instrumental,training,high
145432,125,Instrumental,training,high
145462,212,Electronic,training,high
145464,312,Electronic,training,high
145549,193,Electronic,validation,high
145550,197,Folk,training,medium
145551,227,Folk,training,low
145552,300,Folk,training,low
145553,105,Folk,training,low
145554,246,Folk,training,medium
145555,187,Folk,training,medium
145556,191,Folk,training,high
145606,210,Rock,training,high
145607,235,Rock,training,high
145608,227,Rock,training,high
145609,222,Rock,training,high
145610,231,Rock,training,high
145645,391,Electronic,training,high
145646,287,Electronic,training,high
145653,184,Pop,training,high
145702,255,Pop,training,high
145703,257,Pop,training,medium
145704,251,Pop,training,high
145705,258,Pop,training,high
145706,272,Pop,training,high
145707,324,Pop,training,high
145708,162,Pop,training,high
145709,243,Pop,training,high
145710,328,Pop,training,high
145711,325,Pop,training,high
145724,198,Hip-Hop,training,medium
145727,253,Hip-Hop,training,medium
145728,224,Hip-Hop,training,medium
145729,196,Hip-Hop,training,medium
145730,492,Hip-Hop,training,medium
145741,211,Hip-Hop,training,medium
145742,284,Hip-Hop,training,medium
145743,250,Hip-Hop,training,medium
145744,240,Hip-Hop,training,high
145745,240,Hip-Hop,training,high
145746,213,Hip-Hop,training,high
145752,193,Electronic,training,high
145754,308,Electronic,training,high
145755,566,Electronic,training,high
145756,332,Electronic,training,high
145757,248,Electronic,training,high
145758,327,Electronic,training,high
145759,260,Electronic,training,high
145760,271,Electronic,training,high
145761,408,Electronic,training,high
145780,202,Rock,training,high
145783,207,Rock,training,high
145917,130,Electronic,training,high
145918,157,Electronic,training,high
146017,151,Instrumental,training,high
146018,160,Instrumental,training,high
146019,72,Instrumental,training,high
146020,140,Instrumental,training,high
146070,168,Experimental,training,low
146147,333,Hip-Hop,training,medium
146148,67,Hip-Hop,training,medium
146149,262,Hip-Hop,training,medium
146150,232,Hip-Hop,training,medium
146151,277,Hip-Hop,training,medium
146152,232,Hip-Hop,training,high
146153,250,Hip-Hop,training,high
146343,112,Experimental,validation,high
146458,304,Electronic,training,high
146478,81,Rock,training,high
146481,147,Rock,training,high
146482,189,Rock,training,high
146483,183,Rock,training,high
146639,179,Folk,training,high
146681,246,Hip-Hop,training,medium
146683,82,Hip-Hop,training,medium
146685,155,Hip-Hop,training,medium
146687,282,Hip-Hop,training,medium
146689,276,Hip-Hop,training,medium
146713,240,Hip-Hop,training,medium
146716,286,Hip-Hop,training,high
146724,330,Hip-Hop,training,medium
146725,354,Hip-Hop,training,medium
146726,268,Hip-Hop,training,high
146727,254,Hip-Hop,training,high
146879,326,Electronic,validation,high
146961,166,Folk,training,medium
146968,175,Folk,training,low
146969,159,Folk,training,medium
146970,165,Folk,training,medium
146988,348,Experimental,validation,low
146989,262,Experimental,validation,medium
147059,283,Experimental,training,medium
147085,169,Experimental,training,high
